INFO:root:Trial - Mean Train RMSE: 0.012195450402921984, Mean Val RMSE: 0.046480597851257494, Mean R2: 0.07826808852029733, Params: {'learning_rate': 0.03700910389219214, 'max_depth': 15, 'gamma': 0.039869191687270884, 'min_child_weight': 8.199001053769642, 'colsample_bytree': 0.7808351020590852, 'max_leaves': 74, 'subsample': 0.7665708775453693, 'reg_alpha': 0.8216856111276868, 'reg_lambda': 1.8284180082473152, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.09532414297256799, Mean Val RMSE: 0.10753832953786695, Composite Score: 0.23240362505934412, Params: {'learning_rate': 0.017235991689869425, 'max_depth': 10, 'gamma': 2.298109878172353, 'min_child_weight': 19.44788739015709, 'colsample_bytree': 0.9303243515601329, 'max_leaves': 67, 'subsample': 0.9067683936583066, 'reg_alpha': 1.3012862744654903, 'reg_lambda': 0.9921170308149947, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.11395945681775313, Mean Val RMSE: 0.12240718923492508, Composite Score: 0.23586531918831904, Params: {'learning_rate': 0.06784516365840333, 'max_depth': 11, 'gamma': 3.5150821302083677, 'min_child_weight': 11.489628880692218, 'colsample_bytree': 0.8842020798284086, 'max_leaves': 106, 'subsample': 0.8537314748089838, 'reg_alpha': 1.4881926108413226, 'reg_lambda': 1.0716941338062294, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0883571721082363, Mean Val RMSE: 0.10207429851107341, Composite Score: 0.23404701044745743, Params: {'learning_rate': 0.026503893539484607, 'max_depth': 11, 'gamma': 1.9504391417080678, 'min_child_weight': 14.64360093453182, 'colsample_bytree': 0.8407409698068958, 'max_leaves': 84, 'subsample': 0.9582040659111196, 'reg_alpha': 1.4019887177335424, 'reg_lambda': 2.1773291272914856, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.10465929827476834, Mean Val RMSE: 0.11491608499640375, Composite Score: 0.2328046030138511, Params: {'learning_rate': 0.045746582757743424, 'max_depth': 12, 'gamma': 2.916488386417722, 'min_child_weight': 10.675231091102491, 'colsample_bytree': 0.912580259014964, 'max_leaves': 110, 'subsample': 0.931293596546831, 'reg_alpha': 1.2118472823397566, 'reg_lambda': 5.899069934689529, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.11400991388067079, Mean Val RMSE: 0.123019555514615, Composite Score: 0.2388745002412182, Params: {'learning_rate': 0.22780353531197078, 'max_depth': 3, 'gamma': 1.3774345731336095, 'min_child_weight': 12.142667122797896, 'colsample_bytree': 0.7976026477509501, 'max_leaves': 76, 'subsample': 0.8963097909439188, 'reg_alpha': 1.115936332356068, 'reg_lambda': 1.2315975622001096, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.12274133039729251, Mean Val RMSE: 0.1292910813533857, Composite Score: 0.2391664192467747, Params: {'learning_rate': 0.03596375061492156, 'max_depth': 11, 'gamma': 4.476670203587247, 'min_child_weight': 12.856867724623406, 'colsample_bytree': 0.8666562320080454, 'max_leaves': 87, 'subsample': 0.8728679900201268, 'reg_alpha': 1.326745552936913, 'reg_lambda': 1.3812252797087456, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.09646027665332975, Mean Val RMSE: 0.10826449925201509, Composite Score: 0.2313271297309294, Params: {'learning_rate': 0.05030428322996488, 'max_depth': 14, 'gamma': 2.429733695485528, 'min_child_weight': 9.594356849959663, 'colsample_bytree': 0.8941632052742996, 'max_leaves': 91, 'subsample': 0.919235519147427, 'reg_alpha': 1.4623324968812543, 'reg_lambda': 1.1331648862063424, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.11010123750422991, Mean Val RMSE: 0.11889554522572773, Composite Score: 0.2322400137116915, Params: {'learning_rate': 0.04971619733012826, 'max_depth': 15, 'gamma': 3.4341379229696085, 'min_child_weight': 10.14798084248733, 'colsample_bytree': 0.9004781047694991, 'max_leaves': 91, 'subsample': 0.9414513353509766, 'reg_alpha': 1.5760900898390007, 'reg_lambda': 1.0256913636429927, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.09234800512417078, Mean Val RMSE: 0.10507061736959104, Composite Score: 0.23211187027552288, Params: {'learning_rate': 0.056026706372258345, 'max_depth': 14, 'gamma': 2.1470207476794205, 'min_child_weight': 8.47927490425289, 'colsample_bytree': 0.9260202515515288, 'max_leaves': 94, 'subsample': 0.9209904549860036, 'reg_alpha': 1.6991847804134885, 'reg_lambda': 1.1058711448307406, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.08370270404465263, Mean Val RMSE: 0.09845994971280672, Composite Score: 0.23637752298278733, Params: {'learning_rate': 0.04221205892437666, 'max_depth': 14, 'gamma': 1.7539020984771623, 'min_child_weight': 10.120791297493927, 'colsample_bytree': 0.9171579654457207, 'max_leaves': 70, 'subsample': 0.9072820634802271, 'reg_alpha': 1.5039674357582395, 'reg_lambda': 0.9474054138464894, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.09964114846379084, Mean Val RMSE: 0.11091422752022836, Composite Score: 0.23210981384252585, Params: {'learning_rate': 0.04721094600320781, 'max_depth': 14, 'gamma': 2.779784880134262, 'min_child_weight': 9.249247452330657, 'colsample_bytree': 0.9989117681763957, 'max_leaves': 89, 'subsample': 0.9348921019312876, 'reg_alpha': 1.2478378990535182, 'reg_lambda': 1.1494559211418771, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.06568493528505819, Mean Val RMSE: 0.08570141069006779, Composite Score: 0.2662587329065174, Params: {'learning_rate': 0.06369353340247046, 'max_depth': 14, 'gamma': 1.0238899182898469, 'min_child_weight': 13.608918775875631, 'colsample_bytree': 0.8911380270509693, 'max_leaves': 94, 'subsample': 0.9871985129854437, 'reg_alpha': 1.8860890550974156, 'reg_lambda': 0.8912259126304192, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.11464657940871992, Mean Val RMSE: 0.12313162988663115, Composite Score: 0.23703197230687162, Params: {'learning_rate': 0.05843331818855025, 'max_depth': 14, 'gamma': 4.001626708305873, 'min_child_weight': 9.664993286478015, 'colsample_bytree': 0.9363890169577285, 'max_leaves': 91, 'subsample': 0.9186102467820797, 'reg_alpha': 1.0479749470254276, 'reg_lambda': 1.061848272330739, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.09443018346423009, Mean Val RMSE: 0.1069141693335894, Composite Score: 0.23298414057934702, Params: {'learning_rate': 0.03889626613341499, 'max_depth': 14, 'gamma': 2.296020612480313, 'min_child_weight': 9.090259340781625, 'colsample_bytree': 0.7812491001846976, 'max_leaves': 87, 'subsample': 0.8914447216355822, 'reg_alpha': 1.1551657597469263, 'reg_lambda': 1.272024660543265, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.07958801391320111, Mean Val RMSE: 0.09549716069992417, Composite Score: 0.24080552119691703, Params: {'learning_rate': 0.07322107024857313, 'max_depth': 11, 'gamma': 1.5639621016652892, 'min_child_weight': 10.91009173749641, 'colsample_bytree': 0.9036033452437587, 'max_leaves': 98, 'subsample': 0.9052022910967688, 'reg_alpha': 1.4068584420636252, 'reg_lambda': 1.0162784494431916, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.12511816531225758, Mean Val RMSE: 0.13142106784008542, Composite Score: 0.24156553690630142, Params: {'learning_rate': 0.05108481533282406, 'max_depth': 13, 'gamma': 4.984001590053256, 'min_child_weight': 16.892504887881866, 'colsample_bytree': 0.8834079895510328, 'max_leaves': 82, 'subsample': 0.9503017342295158, 'reg_alpha': 1.2785036637081297, 'reg_lambda': 3.8870569227006957, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.1004490481202184, Mean Val RMSE: 0.11159085415166317, Composite Score: 0.23233935830769026, Params: {'learning_rate': 0.08458255290213146, 'max_depth': 12, 'gamma': 2.8014881667000933, 'min_child_weight': 11.649521396174194, 'colsample_bytree': 0.9109078467014134, 'max_leaves': 96, 'subsample': 0.9253002257925376, 'reg_alpha': 1.1893240457674725, 'reg_lambda': 1.130855944335889, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.10896358028555916, Mean Val RMSE: 0.11828840538382521, Composite Score: 0.23352642302494475, Params: {'learning_rate': 0.04334871434668382, 'max_depth': 11, 'gamma': 3.3067652476339817, 'min_child_weight': 9.594261678973385, 'colsample_bytree': 0.8304404303927028, 'max_leaves': 92, 'subsample': 0.9726653165467427, 'reg_alpha': 1.5867602429293142, 'reg_lambda': 2.5731892756150208, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.09002560497773267, Mean Val RMSE: 0.10354030774150669, Composite Score: 0.23445969348563217, Params: {'learning_rate': 0.11696360954504212, 'max_depth': 11, 'gamma': 2.017617562512986, 'min_child_weight': 12.403381890095567, 'colsample_bytree': 0.892532723913908, 'max_leaves': 100, 'subsample': 0.9108047156414125, 'reg_alpha': 1.4939862880793304, 'reg_lambda': 1.1888011007718586, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.07406925948764913, Mean Val RMSE: 0.09105494512819723, Composite Score: 0.24508164000562116, Params: {'learning_rate': 0.05162884927338957, 'max_depth': 10, 'gamma': 1.32551532201515, 'min_child_weight': 10.674765184823864, 'colsample_bytree': 0.7401023293767252, 'max_leaves': 123, 'subsample': 0.8837547785891904, 'reg_alpha': 1.1066277676309044, 'reg_lambda': 1.0816920719530494, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.09915079936530295, Mean Val RMSE: 0.11112481677771857, Composite Score: 0.23551879892193164, Params: {'learning_rate': 0.06428520785262155, 'max_depth': 11, 'gamma': 2.6427613393690166, 'min_child_weight': 13.83188987879764, 'colsample_bytree': 0.9255210591638704, 'max_leaves': 102, 'subsample': 0.9322189233012078, 'reg_alpha': 1.368282064601529, 'reg_lambda': 0.9782818228552831, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.11724899096775784, Mean Val RMSE: 0.12486803879329408, Composite Score: 0.23635704676715497, Params: {'learning_rate': 0.04577660845922215, 'max_depth': 12, 'gamma': 3.4558274819304002, 'min_child_weight': 11.47204385049173, 'colsample_bytree': 0.7562768776688953, 'max_leaves': 121, 'subsample': 0.897496198798864, 'reg_alpha': 2.7826594760237477, 'reg_lambda': 0.7395089548175103, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.08881931986170159, Mean Val RMSE: 0.10246812428547784, Composite Score: 0.23407333380363268, Params: {'learning_rate': 0.034089542209404355, 'max_depth': 11, 'gamma': 2.0253117843221538, 'min_child_weight': 12.145113124124178, 'colsample_bytree': 0.876301992203567, 'max_leaves': 129, 'subsample': 0.941939896924895, 'reg_alpha': 1.3173528226202171, 'reg_lambda': 1.3096000491098296, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.09645539386867838, Mean Val RMSE: 0.10806897618647304, Composite Score: 0.23023060292122338, Params: {'learning_rate': 0.056016195396410305, 'max_depth': 11, 'gamma': 2.4957706266716815, 'min_child_weight': 13.01252862239448, 'colsample_bytree': 0.8600617980679045, 'max_leaves': 119, 'subsample': 0.9175276590764438, 'reg_alpha': 1.0168151704331059, 'reg_lambda': 1.2146862486561278, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.07910544455763041, Mean Val RMSE: 0.09484115067666918, Composite Score: 0.23931915110984014, Params: {'learning_rate': 0.057395191055370734, 'max_depth': 13, 'gamma': 1.6686851218619725, 'min_child_weight': 5.025670228189518, 'colsample_bytree': 0.8476107766141473, 'max_leaves': 118, 'subsample': 0.9184446359895558, 'reg_alpha': 1.0515250467401467, 'reg_lambda': 1.2086856068790712, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.09169861549708495, Mean Val RMSE: 0.10530888363802246, Composite Score: 0.23678464387845563, Params: {'learning_rate': 0.06924458983774576, 'max_depth': 12, 'gamma': 2.3167911126973038, 'min_child_weight': 15.236727661282803, 'colsample_bytree': 0.8565169181156758, 'max_leaves': 120, 'subsample': 0.9605092455505526, 'reg_alpha': 0.9589671412714941, 'reg_lambda': 1.444826473763841, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.11481380113908224, Mean Val RMSE: 0.12293396391153019, Composite Score: 0.23537484213013704, Params: {'learning_rate': 0.05979567642095286, 'max_depth': 11, 'gamma': 3.878668498515009, 'min_child_weight': 13.052359260650649, 'colsample_bytree': 0.8621212462204101, 'max_leaves': 125, 'subsample': 0.9120738980777267, 'reg_alpha': 1.0229892101138787, 'reg_lambda': 1.264961381979301, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.09731971135180448, Mean Val RMSE: 0.10959248637525805, Composite Score: 0.23506936407834492, Params: {'learning_rate': 0.05347849047671688, 'max_depth': 10, 'gamma': 1.2372082862589369, 'min_child_weight': 14.198192823907817, 'colsample_bytree': 0.823642265203896, 'max_leaves': 118, 'subsample': 0.9250470632258104, 'reg_alpha': 8.162878066958383, 'reg_lambda': 1.2248355960115083, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.10257163537815095, Mean Val RMSE: 0.11392294168962158, Composite Score: 0.2361933070767989, Params: {'learning_rate': 0.13862173282633913, 'max_depth': 11, 'gamma': 2.920213199717412, 'min_child_weight': 10.252729588383351, 'colsample_bytree': 0.8660375935380642, 'max_leaves': 113, 'subsample': 0.8995751544140052, 'reg_alpha': 1.0121050593370138, 'reg_lambda': 1.3667189714649284, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0015844604194122868, Mean Val RMSE: 0.03799421194100429, Composite Score: 9.25571230687928, Params: {'learning_rate': 0.07419059294421575, 'max_depth': 11, 'gamma': 0.00023527331493205755, 'min_child_weight': 10.986861715615683, 'colsample_bytree': 0.8811571866652232, 'max_leaves': 122, 'subsample': 0.9390612531901915, 'reg_alpha': 0.9661672393100399, 'reg_lambda': 1.163991818197602, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.09539408264350926, Mean Val RMSE: 0.10950037422109964, Composite Score: 0.24355840917102242, Params: {'learning_rate': 0.0022769137484000526, 'max_depth': 12, 'gamma': 1.7273741010341572, 'min_child_weight': 11.872339885476896, 'colsample_bytree': 0.9420100345975821, 'max_leaves': 114, 'subsample': 0.9133901525713128, 'reg_alpha': 1.089495364790059, 'reg_lambda': 1.3141191604436997, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.09239427246980036, Mean Val RMSE: 0.10573571108171305, Composite Score: 0.2358904382252936, Params: {'learning_rate': 0.09534723185002959, 'max_depth': 11, 'gamma': 2.2457428582787204, 'min_child_weight': 13.007337014092172, 'colsample_bytree': 0.8490110378860105, 'max_leaves': 89, 'subsample': 0.8923299362806182, 'reg_alpha': 0.8779563902002846, 'reg_lambda': 1.5065525944682068, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.11122628965513064, Mean Val RMSE: 0.12060289972602238, Composite Score: 0.23688947171800012, Params: {'learning_rate': 0.06356226266346303, 'max_depth': 11, 'gamma': 3.3873125928731236, 'min_child_weight': 8.102881074614425, 'colsample_bytree': 0.8362788623831057, 'max_leaves': 58, 'subsample': 0.9303365546526926, 'reg_alpha': 1.6807016126772727, 'reg_lambda': 1.1411370855247178, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.10982615058159198, Mean Val RMSE: 0.11904226618722413, Composite Score: 0.23412148664840646, Params: {'learning_rate': 0.05073779177714809, 'max_depth': 10, 'gamma': 2.59558837277689, 'min_child_weight': 11.263436163990377, 'colsample_bytree': 0.9833850010938833, 'max_leaves': 44, 'subsample': 0.9511454491121255, 'reg_alpha': 5.025544001240265, 'reg_lambda': 1.036955370881101, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.1192598411014542, Mean Val RMSE: 0.12657143884942895, Composite Score: 0.23776622358812194, Params: {'learning_rate': 0.10763864258609626, 'max_depth': 15, 'gamma': 4.131578352335869, 'min_child_weight': 9.859791193143726, 'colsample_bytree': 0.6874975535888667, 'max_leaves': 85, 'subsample': 0.8838085042432587, 'reg_alpha': 1.143649700027203, 'reg_lambda': 1.2332004967558958, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0793666953861942, Mean Val RMSE: 0.09519347935084532, Composite Score: 0.24011741843333081, Params: {'learning_rate': 0.059030783571052875, 'max_depth': 11, 'gamma': 1.5355509596748418, 'min_child_weight': 8.711744972548798, 'colsample_bytree': 0.8703379304244444, 'max_leaves': 116, 'subsample': 0.9060221947724946, 'reg_alpha': 1.4553330297326763, 'reg_lambda': 0.9287476852214405, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.08953359316452192, Mean Val RMSE: 0.10357596802682796, Composite Score: 0.2372219317778017, Params: {'learning_rate': 0.08122851853009319, 'max_depth': 12, 'gamma': 1.979501203452857, 'min_child_weight': 13.646016187065502, 'colsample_bytree': 0.9125083565354722, 'max_leaves': 119, 'subsample': 0.9223077962183466, 'reg_alpha': 1.080212840342628, 'reg_lambda': 7.27976413536908, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.031537938561731364, Mean Val RMSE: 0.05961151694620408, Composite Score: 0.4564734816972992, Params: {'learning_rate': 0.046527054571654826, 'max_depth': 13, 'gamma': 0.2630342015133251, 'min_child_weight': 10.543638357260644, 'colsample_bytree': 0.8579498561667638, 'max_leaves': 95, 'subsample': 0.9007852620641601, 'reg_alpha': 1.207223000819559, 'reg_lambda': 1.0945009830565198, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.12628518161997643, Mean Val RMSE: 0.13233441872076823, Composite Score: 0.2421060484328482, Params: {'learning_rate': 0.055106705701228484, 'max_depth': 11, 'gamma': 4.993601789972692, 'min_child_weight': 12.422983723960492, 'colsample_bytree': 0.8986770611999079, 'max_leaves': 91, 'subsample': 0.940795930530736, 'reg_alpha': 2.0331273277314232, 'reg_lambda': 1.694726593289808, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.10651106839401887, Mean Val RMSE: 0.11640085245833842, Composite Score: 0.2332471454753175, Params: {'learning_rate': 0.06644871433728403, 'max_depth': 11, 'gamma': 3.0366045279070266, 'min_child_weight': 11.866798436479057, 'colsample_bytree': 0.8853586701221867, 'max_leaves': 115, 'subsample': 0.9159065335217765, 'reg_alpha': 1.549453964786427, 'reg_lambda': 1.164658062559226, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.08982479683125906, Mean Val RMSE: 0.10356400507116977, Composite Score: 0.2356460302612366, Params: {'learning_rate': 0.049320163997629465, 'max_depth': 14, 'gamma': 2.2684648003932555, 'min_child_weight': 11.137889198468795, 'colsample_bytree': 0.9244526141081607, 'max_leaves': 123, 'subsample': 0.9625522899841035, 'reg_alpha': 1.0048870856209329, 'reg_lambda': 0.9953225259059334, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.06961726367555765, Mean Val RMSE: 0.08936569187428697, Composite Score: 0.2640221270831903, Params: {'learning_rate': 0.18033841684736723, 'max_depth': 10, 'gamma': 1.1355345959651022, 'min_child_weight': 13.073790448512282, 'colsample_bytree': 0.9062904424657297, 'max_leaves': 112, 'subsample': 0.9971432132325011, 'reg_alpha': 1.7944078190162025, 'reg_lambda': 1.2650330203935174, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.12393101602647831, Mean Val RMSE: 0.13055968767703469, Composite Score: 0.24136426491076857, Params: {'learning_rate': 0.04156013415540011, 'max_depth': 11, 'gamma': 3.40180254668915, 'min_child_weight': 14.537089873600022, 'colsample_bytree': 0.5630369243481541, 'max_leaves': 93, 'subsample': 0.665142893147261, 'reg_alpha': 1.4289419559209564, 'reg_lambda': 1.0696203840329328, 'device': 'cuda'}
